record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
CELL,A*,,,9,14,,,,,,,,.,,,,
EVENT,A*,0,DISCOVER,0,12,,,0,16,1,,,,,,,
EVENT,A*,1,EXPAND,0,12,,,0,16,0,,,,,,,
EVENT,A*,2,DISCOVER,0,13,0,12,1,18,1,,,,,,,
EVENT,A*,3,DISCOVER,1,12,0,12,1,16,2,,,,,,,
EVENT,A*,4,DISCOVER,0,11,0,12,1,16,3,,,,,,,
EVENT,A*,5,EXPAND,0,11,0,12,1,16,2,,,,,,,
EVENT,A*,6,DISCOVER,1,11,0,11,2,16,3,,,,,,,
EVENT,A*,7,DISCOVER,0,10,0,11,2,16,4,,,,,,,
EVENT,A*,8,EXPAND,0,10,0,11,2,16,3,,,,,,,
EVENT,A*,9,DISCOVER,1,10,0,10,3,16,4,,,,,,,
EVENT,A*,10,DISCOVER,0,9,0,10,3,16,5,,,,,,,
EVENT,A*,11,EXPAND,0,9,0,10,3,16,4,,,,,,,
EVENT,A*,12,DISCOVER,1,9,0,9,4,16,5,,,,,,,
EVENT,A*,13,DISCOVER,0,8,0,9,4,16,6,,,,,,,
EVENT,A*,14,EXPAND,0,8,0,9,4,16,5,,,,,,,
EVENT,A*,15,DISCOVER,1,8,0,8,5,16,6,,,,,,,
EVENT,A*,16,DISCOVER,0,7,0,8,5,16,7,,,,,,,
EVENT,A*,17,EXPAND,0,7,0,8,5,16,6,,,,,,,
EVENT,A*,18,DISCOVER,1,7,0,7,6,16,7,,,,,,,
EVENT,A*,19,DISCOVER,0,6,0,7,6,16,8,,,,,,,
EVENT,A*,20,EXPAND,0,6,0,7,6,16,7,,,,,,,
EVENT,A*,21,DISCOVER,1,6,0,6,7,16,8,,,,,,,
EVENT,A*,22,DISCOVER,0,5,0,6,7,16,9,,,,,,,
EVENT,A*,23,EXPAND,0,5,0,6,7,16,8,,,,,,,
EVENT,A*,24,DISCOVER,1,5,0,5,8,16,9,,,,,,,
EVENT,A*,25,DISCOVER,0,4,0,5,8,16,10,,,,,,,
EVENT,A*,26,EXPAND,0,4,0,5,8,16,9,,,,,,,
EVENT,A*,27,DISCOVER,1,4,0,4,9,16,10,,,,,,,
EVENT,A*,28,DISCOVER,0,3,0,4,9,18,11,,,,,,,
EVENT,A*,29,EXPAND,1,4,0,4,9,16,10,,,,,,,
EVENT,A*,30,DISCOVER,2,4,1,4,10,16,11,,,,,,,
EVENT,A*,31,DISCOVER,1,3,1,4,10,18,12,,,,,,,
EVENT,A*,32,EXPAND,1,5,0,5,8,16,11,,,,,,,
EVENT,A*,33,DISCOVER,2,5,1,5,9,16,12,,,,,,,
EVENT,A*,34,EXPAND,1,6,0,6,7,16,11,,,,,,,
EVENT,A*,35,DISCOVER,2,6,1,6,8,16,12,,,,,,,
EVENT,A*,36,EXPAND,1,7,0,7,6,16,11,,,,,,,
EVENT,A*,37,DISCOVER,2,7,1,7,7,16,12,,,,,,,
EVENT,A*,38,EXPAND,1,8,0,8,5,16,11,,,,,,,
EVENT,A*,39,DISCOVER,2,8,1,8,6,16,12,,,,,,,
EVENT,A*,40,EXPAND,1,9,0,9,4,16,11,,,,,,,
EVENT,A*,41,DISCOVER,2,9,1,9,5,16,12,,,,,,,
EVENT,A*,42,EXPAND,1,10,0,10,3,16,11,,,,,,,
EVENT,A*,43,DISCOVER,2,10,1,10,4,16,12,,,,,,,
EVENT,A*,44,EXPAND,1,11,0,11,2,16,11,,,,,,,
EVENT,A*,45,DISCOVER,2,11,1,11,3,16,12,,,,,,,
EVENT,A*,46,EXPAND,1,12,0,12,1,16,11,,,,,,,
EVENT,A*,47,DISCOVER,1,13,1,12,2,18,12,,,,,,,
EVENT,A*,48,DISCOVER,2,12,1,12,2,16,13,,,,,,,
EVENT,A*,49,EXPAND,2,4,1,4,10,16,12,,,,,,,
EVENT,A*,50,DISCOVER,3,4,2,4,11,16,13,,,,,,,
EVENT,A*,51,DISCOVER,2,3,2,4,11,18,14,,,,,,,
EVENT,A*,52,EXPAND,2,5,1,5,9,16,13,,,,,,,
EVENT,A*,53,DISCOVER,3,5,2,5,10,16,14,,,,,,,
EVENT,A*,54,EXPAND,2,6,1,6,8,16,13,,,,,,,
EVENT,A*,55,DISCOVER,3,6,2,6,9,16,14,,,,,,,
EVENT,A*,56,EXPAND,2,7,1,7,7,16,13,,,,,,,
EVENT,A*,57,DISCOVER,3,7,2,7,8,16,14,,,,,,,
EVENT,A*,58,EXPAND,2,8,1,8,6,16,13,,,,,,,
EVENT,A*,59,DISCOVER,3,8,2,8,7,16,14,,,,,,,
EVENT,A*,60,EXPAND,2,9,1,9,5,16,13,,,,,,,
EVENT,A*,61,DISCOVER,3,9,2,9,6,16,14,,,,,,,
EVENT,A*,62,EXPAND,2,10,1,10,4,16,13,,,,,,,
EVENT,A*,63,DISCOVER,3,10,2,10,5,16,14,,,,,,,
EVENT,A*,64,EXPAND,2,11,1,11,3,16,13,,,,,,,
EVENT,A*,65,DISCOVER,3,11,2,11,4,16,14,,,,,,,
EVENT,A*,66,EXPAND,2,12,1,12,2,16,13,,,,,,,
EVENT,A*,67,DISCOVER,2,13,2,12,3,18,14,,,,,,,
EVENT,A*,68,DISCOVER,3,12,2,12,3,16,15,,,,,,,
EVENT,A*,69,EXPAND,3,4,2,4,11,16,14,,,,,,,
EVENT,A*,70,DISCOVER,4,4,3,4,12,16,15,,,,,,,
EVENT,A*,71,DISCOVER,3,3,3,4,12,18,16,,,,,,,
EVENT,A*,72,EXPAND,3,5,2,5,10,16,15,,,,,,,
EVENT,A*,73,DISCOVER,4,5,3,5,11,16,16,,,,,,,
EVENT,A*,74,EXPAND,3,6,2,6,9,16,15,,,,,,,
EVENT,A*,75,DISCOVER,4,6,3,6,10,16,16,,,,,,,
EVENT,A*,76,EXPAND,3,7,2,7,8,16,15,,,,,,,
EVENT,A*,77,DISCOVER,4,7,3,7,9,16,16,,,,,,,
EVENT,A*,78,EXPAND,3,8,2,8,7,16,15,,,,,,,
EVENT,A*,79,DISCOVER,4,8,3,8,8,16,16,,,,,,,
EVENT,A*,80,EXPAND,3,9,2,9,6,16,15,,,,,,,
EVENT,A*,81,DISCOVER,4,9,3,9,7,16,16,,,,,,,
EVENT,A*,82,EXPAND,3,10,2,10,5,16,15,,,,,,,
EVENT,A*,83,DISCOVER,4,10,3,10,6,16,16,,,,,,,
EVENT,A*,84,EXPAND,3,11,2,11,4,16,15,,,,,,,
EVENT,A*,85,DISCOVER,4,11,3,11,5,16,16,,,,,,,
EVENT,A*,86,EXPAND,3,12,2,12,3,16,15,,,,,,,
EVENT,A*,87,DISCOVER,3,13,3,12,4,18,16,,,,,,,
EVENT,A*,88,DISCOVER,4,12,3,12,4,16,17,,,,,,,
EVENT,A*,89,EXPAND,4,4,3,4,12,16,16,,,,,,,
EVENT,A*,90,DISCOVER,5,4,4,4,13,16,17,,,,,,,
EVENT,A*,91,DISCOVER,4,3,4,4,13,18,18,,,,,,,
EVENT,A*,92,EXPAND,4,5,3,5,11,16,17,,,,,,,
EVENT,A*,93,DISCOVER,5,5,4,5,12,16,18,,,,,,,
EVENT,A*,94,EXPAND,4,6,3,6,10,16,17,,,,,,,
EVENT,A*,95,DISCOVER,5,6,4,6,11,16,18,,,,,,,
EVENT,A*,96,EXPAND,4,7,3,7,9,16,17,,,,,,,
EVENT,A*,97,DISCOVER,5,7,4,7,10,16,18,,,,,,,
EVENT,A*,98,EXPAND,4,8,3,8,8,16,17,,,,,,,
EVENT,A*,99,DISCOVER,5,8,4,8,9,16,18,,,,,,,
EVENT,A*,100,EXPAND,4,9,3,9,7,16,17,,,,,,,
EVENT,A*,101,DISCOVER,5,9,4,9,8,16,18,,,,,,,
EVENT,A*,102,EXPAND,4,10,3,10,6,16,17,,,,,,,
EVENT,A*,103,DISCOVER,5,10,4,10,7,16,18,,,,,,,
EVENT,A*,104,EXPAND,4,11,3,11,5,16,17,,,,,,,
EVENT,A*,105,DISCOVER,5,11,4,11,6,16,18,,,,,,,
EVENT,A*,106,EXPAND,4,12,3,12,4,16,17,,,,,,,
EVENT,A*,107,DISCOVER,4,13,4,12,5,18,18,,,,,,,
EVENT,A*,108,DISCOVER,5,12,4,12,5,16,19,,,,,,,
EVENT,A*,109,EXPAND,5,4,4,4,13,16,18,,,,,,,
EVENT,A*,110,DISCOVER,6,4,5,4,14,16,19,,,,,,,
EVENT,A*,111,DISCOVER,5,3,5,4,14,18,20,,,,,,,
EVENT,A*,112,EXPAND,5,5,4,5,12,16,19,,,,,,,
EVENT,A*,113,DISCOVER,6,5,5,5,13,16,20,,,,,,,
EVENT,A*,114,EXPAND,5,6,4,6,11,16,19,,,,,,,
EVENT,A*,115,DISCOVER,6,6,5,6,12,16,20,,,,,,,
EVENT,A*,116,EXPAND,5,7,4,7,10,16,19,,,,,,,
EVENT,A*,117,DISCOVER,6,7,5,7,11,16,20,,,,,,,
EVENT,A*,118,EXPAND,5,8,4,8,9,16,19,,,,,,,
EVENT,A*,119,EXPAND,5,9,4,9,8,16,18,,,,,,,
EVENT,A*,120,DISCOVER,6,9,5,9,9,16,19,,,,,,,
EVENT,A*,121,EXPAND,5,10,4,10,7,16,18,,,,,,,
EVENT,A*,122,DISCOVER,6,10,5,10,8,16,19,,,,,,,
EVENT,A*,123,EXPAND,5,11,4,11,6,16,18,,,,,,,
EVENT,A*,124,DISCOVER,6,11,5,11,7,16,19,,,,,,,
EVENT,A*,125,EXPAND,5,12,4,12,5,16,18,,,,,,,
EVENT,A*,126,DISCOVER,5,13,5,12,6,18,19,,,,,,,
EVENT,A*,127,DISCOVER,6,12,5,12,6,16,20,,,,,,,
EVENT,A*,128,EXPAND,6,4,5,4,14,16,19,,,,,,,
EVENT,A*,129,DISCOVER,7,4,6,4,15,16,20,,,,,,,
EVENT,A*,130,DISCOVER,6,3,6,4,15,18,21,,,,,,,
EVENT,A*,131,EXPAND,6,5,5,5,13,16,20,,,,,,,
EVENT,A*,132,DISCOVER,7,5,6,5,14,16,21,,,,,,,
EVENT,A*,133,EXPAND,6,6,5,6,12,16,20,,,,,,,
EVENT,A*,134,DISCOVER,7,6,6,6,13,16,21,,,,,,,
EVENT,A*,135,EXPAND,6,7,5,7,11,16,20,,,,,,,
EVENT,A*,136,DISCOVER,7,7,6,7,12,16,21,,,,,,,
EVENT,A*,137,EXPAND,6,9,5,9,9,16,20,,,,,,,
EVENT,A*,138,DISCOVER,7,9,6,9,10,16,21,,,,,,,
EVENT,A*,139,EXPAND,6,10,5,10,8,16,20,,,,,,,
EVENT,A*,140,DISCOVER,7,10,6,10,9,16,21,,,,,,,
EVENT,A*,141,EXPAND,6,11,5,11,7,16,20,,,,,,,
EVENT,A*,142,DISCOVER,7,11,6,11,8,16,21,,,,,,,
EVENT,A*,143,EXPAND,6,12,5,12,6,16,20,,,,,,,
EVENT,A*,144,DISCOVER,6,13,6,12,7,18,21,,,,,,,
EVENT,A*,145,EXPAND,7,4,6,4,15,16,20,,,,,,,
EVENT,A*,146,DISCOVER,8,4,7,4,16,16,21,,,,,,,
EVENT,A*,147,DISCOVER,7,3,7,4,16,18,22,,,,,,,
EVENT,A*,148,EXPAND,7,5,6,5,14,16,21,,,,,,,
EVENT,A*,149,DISCOVER,8,5,7,5,15,16,22,,,,,,,
EVENT,A*,150,EXPAND,7,6,6,6,13,16,21,,,,,,,
EVENT,A*,151,DISCOVER,8,6,7,6,14,16,22,,,,,,,
EVENT,A*,152,EXPAND,7,7,6,7,12,16,21,,,,,,,
EVENT,A*,153,DISCOVER,7,8,7,7,13,18,22,,,,,,,
EVENT,A*,154,DISCOVER,8,7,7,7,13,16,23,,,,,,,
EVENT,A*,155,EXPAND,7,9,6,9,10,16,22,,,,,,,
EVENT,A*,156,DISCOVER,8,9,7,9,11,16,23,,,,,,,
EVENT,A*,157,UPDATE,7,8,7,9,11,16,24,,,,,,,
EVENT,A*,158,EXPAND,7,8,7,9,11,16,23,,,,,,,
EVENT,A*,159,DISCOVER,8,8,7,8,12,16,24,,,,,,,
EVENT,A*,160,EXPAND,7,10,6,10,9,16,23,,,,,,,
EVENT,A*,161,DISCOVER,8,10,7,10,10,16,24,,,,,,,
EVENT,A*,162,EXPAND,7,11,6,11,8,16,23,,,,,,,
EVENT,A*,163,DISCOVER,8,11,7,11,9,16,24,,,,,,,
EVENT,A*,164,EXPAND,8,4,7,4,16,16,23,,,,,,,
PATH,A*,0,,0,12,,,,,,,,,,,,
PATH,A*,1,,0,11,,,,,,,,,,,,
PATH,A*,2,,0,10,,,,,,,,,,,,
PATH,A*,3,,0,9,,,,,,,,,,,,
PATH,A*,4,,0,8,,,,,,,,,,,,
PATH,A*,5,,0,7,,,,,,,,,,,,
PATH,A*,6,,0,6,,,,,,,,,,,,
PATH,A*,7,,0,5,,,,,,,,,,,,
PATH,A*,8,,0,4,,,,,,,,,,,,
PATH,A*,9,,1,4,,,,,,,,,,,,
PATH,A*,10,,2,4,,,,,,,,,,,,
PATH,A*,11,,3,4,,,,,,,,,,,,
PATH,A*,12,,4,4,,,,,,,,,,,,
PATH,A*,13,,5,4,,,,,,,,,,,,
PATH,A*,14,,6,4,,,,,,,,,,,,
PATH,A*,15,,7,4,,,,,,,,,,,,
PATH,A*,16,,8,4,,,,,,,,,,,,
