record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
CELL,BFS,,,3,2,,,,,,,,.,,,,
CELL,BFS,,,3,3,,,,,,,,.,,,,
CELL,BFS,,,3,4,,,,,,,,.,,,,
CELL,BFS,,,3,5,,,,,,,,X,,,,
CELL,BFS,,,3,6,,,,,,,,.,,,,
CELL,BFS,,,3,7,,,,,,,,.,,,,
CELL,BFS,,,3,8,,,,,,,,X,,,,
CELL,BFS,,,3,9,,,,,,,,X,,,,
CELL,BFS,,,3,10,,,,,,,,.,,,,
CELL,BFS,,,3,11,,,,,,,,.,,,,
CELL,BFS,,,3,12,,,,,,,,.,,,,
CELL,BFS,,,3,13,,,,,,,,X,,,,
CELL,BFS,,,3,14,,,,,,,,X,,,,
CELL,BFS,,,4,0,,,,,,,,.,,,,
CELL,BFS,,,4,1,,,,,,,,X,,,,
CELL,BFS,,,4,2,,,,,,,,X,,,,
CELL,BFS,,,4,3,,,,,,,,.,,,,
CELL,BFS,,,4,4,,,,,,,,.,,,,
CELL,BFS,,,4,5,,,,,,,,.,,,,
CELL,BFS,,,4,6,,,,,,,,.,,,,
CELL,BFS,,,4,7,,,,,,,,.,,,,
CELL,BFS,,,4,8,,,,,,,,X,,,,
CELL,BFS,,,4,9,,,,,,,,.,,,,
CELL,BFS,,,4,10,,,,,,,,.,,,,
CELL,BFS,,,4,11,,,,,,,,X,,,,
CELL,BFS,,,4,12,,,,,,,,.,,,,
CELL,BFS,,,4,13,,,,,,,,.,,,,
CELL,BFS,,,4,14,,,,,,,,.,,,,
CELL,BFS,,,5,0,,,,,,,,.,,,,
CELL,BFS,,,5,1,,,,,,,,.,,,,
CELL,BFS,,,5,2,,,,,,,,X,,,,
CELL,BFS,,,5,3,,,,,,,,.,,,,
CELL,BFS,,,5,4,,,,,,,,.,,,,
CELL,BFS,,,5,5,,,,,,,,X,,,,
CELL,BFS,,,5,6,,,,,,,,.,,,,
CELL,BFS,,,5,7,,,,,,,,X,,,,
CELL,BFS,,,5,8,,,,,,,,.,,,,
CELL,BFS,,,5,9,,,,,,,,X,,,,
CELL,BFS,,,5,10,,,,,,,,.,,,,
CELL,BFS,,,5,11,,,,,,,,.,,,,
CELL,BFS,,,5,12,,,,,,,,.,,,,
CELL,BFS,,,5,13,,,,,,,,.,,,,
CELL,BFS,,,5,14,,,,,,,,.,,,,
CELL,BFS,,,6,0,,,,,,,,X,,,,
CELL,BFS,,,6,1,,,,,,,,.,,,,
CELL,BFS,,,6,2,,,,,,,,.,,,,
CELL,BFS,,,6,3,,,,,,,,.,,,,
CELL,BFS,,,6,4,,,,,,,,.,,,,
CELL,BFS,,,6,5,,,,,,,,.,,,,
CELL,BFS,,,6,6,,,,,,,,.,,,,
CELL,BFS,,,6,7,,,,,,,,.,,,,
CELL,BFS,,,6,8,,,,,,,,.,,,,
CELL,BFS,,,6,9,,,,,,,,.,,,,
CELL,BFS,,,6,10,,,,,,,,.,,,,
CELL,BFS,,,6,11,,,,,,,,.,,,,
CELL,BFS,,,6,12,,,,,,,,X,,,,
CELL,BFS,,,6,13,,,,,,,,.,,,,
CELL,BFS,,,6,14,,,,,,,,X,,,,
CELL,BFS,,,7,0,,,,,,,,.,,,,
CELL,BFS,,,7,1,,,,,,,,X,,,,
CELL,BFS,,,7,2,,,,,,,,X,,,,
CELL,BFS,,,7,3,,,,,,,,.,,,,
CELL,BFS,,,7,4,,,,,,,,.,,,,
CELL,BFS,,,7,5,,,,,,,,X,,,,
CELL,BFS,,,7,6,,,,,,,,.,,,,
CELL,BFS,,,7,7,,,,,,,,.,,,,
CELL,BFS,,,7,8,,,,,,,,X,,,,
CELL,BFS,,,7,9,,,,,,,,.,,,,
CELL,BFS,,,7,10,,,,,,,,.,,,,
CELL,BFS,,,7,11,,,,,,,,X,,,,
CELL,BFS,,,7,12,,,,,,,,.,,,,
CELL,BFS,,,7,13,,,,,,,,.,,,,
CELL,BFS,,,7,14,,,,,,,,.,,,,
CELL,BFS,,,8,0,,,,,,,,.,,,,
CELL,BFS,,,8,1,,,,,,,,.,,,,
CELL,BFS,,,8,2,,,,,,,,.,,,,
CELL,BFS,,,8,3,,,,,,,,X,,,,
CELL,BFS,,,8,4,,,,,,,,B,,,,
CELL,BFS,,,8,5,,,,,,,,X,,,,
CELL,BFS,,,8,6,,,,,,,,.,,,,
CELL,BFS,,,8,7,,,,,,,,.,,,,
CELL,BFS,,,8,8,,,,,,,,X,,,,
CELL,BFS,,,8,9,,,,,,,,.,,,,
CELL,BFS,,,8,10,,,,,,,,.,,,,
CELL,BFS,,,8,11,,,,,,,,.,,,,
CELL,BFS,,,8,12,,,,,,,,.,,,,
CELL,BFS,,,8,13,,,,,,,,.,,,,
CELL,BFS,,,8,14,,,,,,,,.,,,,
CELL,BFS,,,9,0,,,,,,,,X,,,,
CELL,BFS,,,9,1,,,,,,,,.,,,,
CELL,BFS,,,9,2,,,,,,,,.,,,,
CELL,BFS,,,9,3,,,,,,,,.,,,,
CELL,BFS,,,9,4,,,,,,,,.,,,,
CELL,BFS,,,9,5,,,,,,,,X,,,,
CELL,BFS,,,9,6,,,,,,,,X,,,,
CELL,BFS,,,9,7,,,,,,,,X,,,,
CELL,BFS,,,9,8,,,,,,,,.,,,,
CELL,BFS,,,9,9,,,,,,,,X,,,,
CELL,BFS,,,9,10,,,,,,,,X,,,,
CELL,BFS,,,9,11,,,,,,,,.,,,,
CELL,BFS,,,9,12,,,,,,,,.,,,,
CELL,BFS,,,9,13,,,,,,,,.,,,,
CELL,BFS,,,9,14,,,,,,,,.,,,,
EVENT,BFS,0,DISCOVER,0,13,,,0,,1,,,,,,,
EVENT,BFS,1,EXPAND,0,13,,,,,0,,,,,,,
EVENT,BFS,2,DISCOVER,0,14,0,13,,,1,,,,,,,
EVENT,BFS,3,DISCOVER,1,13,0,13,,,2,,,,,,,
EVENT,BFS,4,DISCOVER,0,12,0,13,,,3,,,,,,,
EVENT,BFS,5,EXPAND,0,14,0,13,,,2,,,,,,,
EVENT,BFS,6,DISCOVER,1,14,0,14,,,3,,,,,,,
EVENT,BFS,7,EXPAND,1,13,0,13,,,2,,,,,,,
EVENT,BFS,8,DISCOVER,1,12,1,13,,,3,,,,,,,
EVENT,BFS,9,EXPAND,0,12,0,13,,,2,,,,,,,
EVENT,BFS,10,EXPAND,1,14,0,14,,,1,,,,,,,
EVENT,BFS,11,EXPAND,1,12,1,13,,,0,,,,,,,
EVENT,BFS,12,DISCOVER,1,11,1,12,,,1,,,,,,,
EVENT,BFS,13,EXPAND,1,11,1,12,,,0,,,,,,,
EVENT,BFS,14,DISCOVER,2,11,1,11,,,1,,,,,,,
EVENT,BFS,15,DISCOVER,1,10,1,11,,,2,,,,,,,
EVENT,BFS,16,EXPAND,2,11,1,11,,,1,,,,,,,
EVENT,BFS,17,DISCOVER,3,11,2,11,,,2,,,,,,,
EVENT,BFS,18,DISCOVER,2,10,2,11,,,3,,,,,,,
EVENT,BFS,19,EXPAND,1,10,1,11,,,2,,,,,,,
EVENT,BFS,20,DISCOVER,0,10,1,10,,,3,,,,,,,
EVENT,BFS,21,EXPAND,3,11,2,11,,,2,,,,,,,
EVENT,BFS,22,DISCOVER,3,12,3,11,,,3,,,,,,,
EVENT,BFS,23,DISCOVER,3,10,3,11,,,4,,,,,,,
EVENT,BFS,24,EXPAND,2,10,2,11,,,3,,,,,,,
EVENT,BFS,25,DISCOVER,2,9,2,10,,,4,,,,,,,
EVENT,BFS,26,EXPAND,0,10,1,10,,,3,,,,,,,
EVENT,BFS,27,DISCOVER,0,9,0,10,,,4,,,,,,,
EVENT,BFS,28,EXPAND,3,12,3,11,,,3,,,,,,,
EVENT,BFS,29,DISCOVER,4,12,3,12,,,4,,,,,,,
EVENT,BFS,30,EXPAND,3,10,3,11,,,3,,,,,,,
EVENT,BFS,31,DISCOVER,4,10,3,10,,,4,,,,,,,
EVENT,BFS,32,EXPAND,2,9,2,10,,,3,,,,,,,
EVENT,BFS,33,DISCOVER,2,8,2,9,,,4,,,,,,,
EVENT,BFS,34,EXPAND,0,9,0,10,,,3,,,,,,,
EVENT,BFS,35,DISCOVER,0,8,0,9,,,4,,,,,,,
EVENT,BFS,36,EXPAND,4,12,3,12,,,3,,,,,,,
EVENT,BFS,37,DISCOVER,4,13,4,12,,,4,,,,,,,
EVENT,BFS,38,DISCOVER,5,12,4,12,,,5,,,,,,,
EVENT,BFS,39,EXPAND,4,10,3,10,,,4,,,,,,,
EVENT,BFS,40,DISCOVER,5,10,4,10,,,5,,,,,,,
EVENT,BFS,41,DISCOVER,4,9,4,10,,,6,,,,,,,
EVENT,BFS,42,EXPAND,2,8,2,9,,,5,,,,,,,
EVENT,BFS,43,DISCOVER,1,8,2,8,,,6,,,,,,,
EVENT,BFS,44,EXPAND,0,8,0,9,,,5,,,,,,,
EVENT,BFS,45,DISCOVER,0,7,0,8,,,6,,,,,,,
EVENT,BFS,46,EXPAND,4,13,4,12,,,5,,,,,,,
EVENT,BFS,47,DISCOVER,4,14,4,13,,,6,,,,,,,
EVENT,BFS,48,DISCOVER,5,13,4,13,,,7,,,,,,,
EVENT,BFS,49,EXPAND,5,12,4,12,,,6,,,,,,,
EVENT,BFS,50,DISCOVER,5,11,5,12,,,7,,,,,,,
EVENT,BFS,51,EXPAND,5,10,4,10,,,6,,,,,,,
EVENT,BFS,52,DISCOVER,6,10,5,10,,,7,,,,,,,
EVENT,BFS,53,EXPAND,4,9,4,10,,,6,,,,,,,
EVENT,BFS,54,EXPAND,1,8,2,8,,,5,,,,,,,
EVENT,BFS,55,DISCOVER,1,7,1,8,,,6,,,,,,,
EVENT,BFS,56,EXPAND,0,7,0,8,,,5,,,,,,,
EVENT,BFS,57,DISCOVER,0,6,0,7,,,6,,,,,,,
EVENT,BFS,58,EXPAND,4,14,4,13,,,5,,,,,,,
EVENT,BFS,59,DISCOVER,5,14,4,14,,,6,,,,,,,
EVENT,BFS,60,EXPAND,5,13,4,13,,,5,,,,,,,
EVENT,BFS,61,DISCOVER,6,13,5,13,,,6,,,,,,,
EVENT,BFS,62,EXPAND,5,11,5,12,,,5,,,,,,,
EVENT,BFS,63,DISCOVER,6,11,5,11,,,6,,,,,,,
EVENT,BFS,64,EXPAND,6,10,5,10,,,5,,,,,,,
EVENT,BFS,65,DISCOVER,7,10,6,10,,,6,,,,,,,
EVENT,BFS,66,DISCOVER,6,9,6,10,,,7,,,,,,,
EVENT,BFS,67,EXPAND,1,7,1,8,,,6,,,,,,,
EVENT,BFS,68,DISCOVER,1,6,1,7,,,7,,,,,,,
EVENT,BFS,69,EXPAND,0,6,0,7,,,6,,,,,,,
EVENT,BFS,70,DISCOVER,0,5,0,6,,,7,,,,,,,
EVENT,BFS,71,EXPAND,5,14,4,14,,,6,,,,,,,
EVENT,BFS,72,EXPAND,6,13,5,13,,,5,,,,,,,
EVENT,BFS,73,DISCOVER,7,13,6,13,,,6,,,,,,,
EVENT,BFS,74,EXPAND,6,11,5,11,,,5,,,,,,,
EVENT,BFS,75,EXPAND,7,10,6,10,,,4,,,,,,,
EVENT,BFS,76,DISCOVER,8,10,7,10,,,5,,,,,,,
EVENT,BFS,77,DISCOVER,7,9,7,10,,,6,,,,,,,
EVENT,BFS,78,EXPAND,6,9,6,10,,,5,,,,,,,
EVENT,BFS,79,DISCOVER,6,8,6,9,,,6,,,,,,,
EVENT,BFS,80,EXPAND,1,6,1,7,,,5,,,,,,,
EVENT,BFS,81,DISCOVER,2,6,1,6,,,6,,,,,,,
EVENT,BFS,82,DISCOVER,1,5,1,6,,,7,,,,,,,
EVENT,BFS,83,EXPAND,0,5,0,6,,,6,,,,,,,
EVENT,BFS,84,EXPAND,7,13,6,13,,,5,,,,,,,
EVENT,BFS,85,DISCOVER,7,14,7,13,,,6,,,,,,,
EVENT,BFS,86,DISCOVER,8,13,7,13,,,7,,,,,,,
EVENT,BFS,87,DISCOVER,7,12,7,13,,,8,,,,,,,
EVENT,BFS,88,EXPAND,8,10,7,10,,,7,,,,,,,
EVENT,BFS,89,DISCOVER,8,11,8,10,,,8,,,,,,,
EVENT,BFS,90,DISCOVER,8,9,8,10,,,9,,,,,,,
EVENT,BFS,91,EXPAND,7,9,7,10,,,8,,,,,,,
EVENT,BFS,92,EXPAND,6,8,6,9,,,7,,,,,,,
EVENT,BFS,93,DISCOVER,6,7,6,8,,,8,,,,,,,
EVENT,BFS,94,DISCOVER,5,8,6,8,,,9,,,,,,,
EVENT,BFS,95,EXPAND,2,6,1,6,,,8,,,,,,,
EVENT,BFS,96,DISCOVER,3,6,2,6,,,9,,,,,,,
EVENT,BFS,97,EXPAND,1,5,1,6,,,8,,,,,,,
EVENT,BFS,98,DISCOVER,1,4,1,5,,,9,,,,,,,
EVENT,BFS,99,EXPAND,7,14,7,13,,,8,,,,,,,
EVENT,BFS,100,DISCOVER,8,14,7,14,,,9,,,,,,,
EVENT,BFS,101,EXPAND,8,13,7,13,,,8,,,,,,,
EVENT,BFS,102,DISCOVER,9,13,8,13,,,9,,,,,,,
EVENT,BFS,103,DISCOVER,8,12,8,13,,,10,,,,,,,
EVENT,BFS,104,EXPAND,7,12,7,13,,,9,,,,,,,
EVENT,BFS,105,EXPAND,8,11,8,10,,,8,,,,,,,
EVENT,BFS,106,DISCOVER,9,11,8,11,,,9,,,,,,,
EVENT,BFS,107,EXPAND,8,9,8,10,,,8,,,,,,,
EVENT,BFS,108,EXPAND,6,7,6,8,,,7,,,,,,,
EVENT,BFS,109,DISCOVER,7,7,6,7,,,8,,,,,,,
EVENT,BFS,110,DISCOVER,6,6,6,7,,,9,,,,,,,
EVENT,BFS,111,EXPAND,5,8,6,8,,,8,,,,,,,
EVENT,BFS,112,EXPAND,3,6,2,6,,,7,,,,,,,
EVENT,BFS,113,DISCOVER,3,7,3,6,,,8,,,,,,,
EVENT,BFS,114,DISCOVER,4,6,3,6,,,9,,,,,,,
EVENT,BFS,115,EXPAND,1,4,1,5,,,8,,,,,,,
EVENT,BFS,116,DISCOVER,1,3,1,4,,,9,,,,,,,
EVENT,BFS,117,EXPAND,8,14,7,14,,,8,,,,,,,
EVENT,BFS,118,DISCOVER,9,14,8,14,,,9,,,,,,,
EVENT,BFS,119,EXPAND,9,13,8,13,,,8,,,,,,,
EVENT,BFS,120,DISCOVER,9,12,9,13,,,9,,,,,,,
EVENT,BFS,121,EXPAND,8,12,8,13,,,8,,,,,,,
EVENT,BFS,122,EXPAND,9,11,8,11,,,7,,,,,,,
EVENT,BFS,123,EXPAND,7,7,6,7,,,6,,,,,,,
EVENT,BFS,124,DISCOVER,8,7,7,7,,,7,,,,,,,
EVENT,BFS,125,DISCOVER,7,6,7,7,,,8,,,,,,,
EVENT,BFS,126,EXPAND,6,6,6,7,,,7,,,,,,,
EVENT,BFS,127,DISCOVER,6,5,6,6,,,8,,,,,,,
EVENT,BFS,128,DISCOVER,5,6,6,6,,,9,,,,,,,
EVENT,BFS,129,EXPAND,3,7,3,6,,,8,,,,,,,
EVENT,BFS,130,DISCOVER,4,7,3,7,,,9,,,,,,,
EVENT,BFS,131,EXPAND,4,6,3,6,,,8,,,,,,,
EVENT,BFS,132,DISCOVER,4,5,4,6,,,9,,,,,,,
EVENT,BFS,133,EXPAND,1,3,1,4,,,8,,,,,,,
EVENT,BFS,134,EXPAND,9,14,8,14,,,7,,,,,,,
EVENT,BFS,135,EXPAND,9,12,9,13,,,6,,,,,,,
EVENT,BFS,136,EXPAND,8,7,7,7,,,5,,,,,,,
EVENT,BFS,137,DISCOVER,8,6,8,7,,,6,,,,,,,
EVENT,BFS,138,EXPAND,7,6,7,7,,,5,,,,,,,
EVENT,BFS,139,EXPAND,6,5,6,6,,,4,,,,,,,
EVENT,BFS,140,DISCOVER,6,4,6,5,,,5,,,,,,,
EVENT,BFS,141,EXPAND,5,6,6,6,,,4,,,,,,,
EVENT,BFS,142,EXPAND,4,7,3,7,,,3,,,,,,,
EVENT,BFS,143,EXPAND,4,5,4,6,,,2,,,,,,,
EVENT,BFS,144,DISCOVER,4,4,4,5,,,3,,,,,,,
EVENT,BFS,145,EXPAND,8,6,8,7,,,2,,,,,,,
EVENT,BFS,146,EXPAND,6,4,6,5,,,1,,,,,,,
EVENT,BFS,147,DISCOVER,7,4,6,4,,,2,,,,,,,
EVENT,BFS,148,DISCOVER,6,3,6,4,,,3,,,,,,,
EVENT,BFS,149,DISCOVER,5,4,6,4,,,4,,,,,,,
EVENT,BFS,150,EXPAND,4,4,4,5,,,3,,,,,,,
EVENT,BFS,151,DISCOVER,4,3,4,4,,,4,,,,,,,
EVENT,BFS,152,DISCOVER,3,4,4,4,,,5,,,,,,,
EVENT,BFS,153,EXPAND,7,4,6,4,,,4,,,,,,,
EVENT,BFS,154,DISCOVER,8,4,7,4,,,5,,,,,,,
EVENT,BFS,155,DISCOVER,7,3,7,4,,,6,,,,,,,
EVENT,BFS,156,EXPAND,6,3,6,4,,,5,,,,,,,
EVENT,BFS,157,DISCOVER,6,2,6,3,,,6,,,,,,,
EVENT,BFS,158,DISCOVER,5,3,6,3,,,7,,,,,,,
EVENT,BFS,159,EXPAND,5,4,6,4,,,6,,,,,,,
EVENT,BFS,160,EXPAND,4,3,4,4,,,5,,,,,,,
EVENT,BFS,161,DISCOVER,3,3,4,3,,,6,,,,,,,
EVENT,BFS,162,EXPAND,3,4,4,4,,,5,,,,,,,
EVENT,BFS,163,EXPAND,8,4,7,4,,,4,,,,,,,
PATH,BFS,0,,0,13,,,,,,,,,,,,
PATH,BFS,1,,1,13,,,,,,,,,,,,
PATH,BFS,2,,1,12,,,,,,,,,,,,
PATH,BFS,3,,1,11,,,,,,,,,,,,
PATH,BFS,4,,2,11,,,,,,,,,,,,
PATH,BFS,5,,3,11,,,,,,,,,,,,
PATH,BFS,6,,3,10,,,,,,,,,,,,
PATH,BFS,7,,4,10,,,,,,,,,,,,
PATH,BFS,8,,5,10,,,,,,,,,,,,
PATH,BFS,9,,6,10,,,,,,,,,,,,
PATH,BFS,10,,6,9,,,,,,,,,,,,
PATH,BFS,11,,6,8,,,,,,,,,,,,
PATH,BFS,12,,6,7,,,,,,,,,,,,
PATH,BFS,13,,6,6,,,,,,,,,,,,
PATH,BFS,14,,6,5,,,,,,,,,,,,
PATH,BFS,15,,6,4,,,,,,,,,,,,
PATH,BFS,16,,7,4,,,,,,,,,,,,
PATH,BFS,17,,8,4,,,,,,,,,,,,
