record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
CELL,A*,,,2,32,,,,,,,,.,,,,
CELL,A*,,,2,33,,,,,,,,.,,,,
CELL,A*,,,2,34,,,,,,,,.,,,,
CELL,A*,,,2,35,,,,,,,,.,,,,
CELL,A*,,,2,36,,,,,,,,.,,,,
CELL,A*,,,2,37,,,,,,,,.,,,,
CELL,A*,,,2,38,,,,,,,,X,,,,
CELL,A*,,,2,39,,,,,,,,.,,,,
CELL,A*,,,3,0,,,,,,,,.,,,,
CELL,A*,,,3,1,,,,,,,,.,,,,
CELL,A*,,,3,2,,,,,,,,.,,,,
CELL,A*,,,3,3,,,,,,,,.,,,,
CELL,A*,,,3,4,,,,,,,,.,,,,
CELL,A*,,,3,5,,,,,,,,.,,,,
CELL,A*,,,3,6,,,,,,,,.,,,,
CELL,A*,,,3,7,,,,,,,,.,,,,
CELL,A*,,,3,8,,,,,,,,.,,,,
CELL,A*,,,3,9,,,,,,,,.,,,,
CELL,A*,,,3,10,,,,,,,,.,,,,
CELL,A*,,,3,11,,,,,,,,.,,,,
CELL,A*,,,3,12,,,,,,,,.,,,,
CELL,A*,,,3,13,,,,,,,,.,,,,
CELL,A*,,,3,14,,,,,,,,.,,,,
CELL,A*,,,3,15,,,,,,,,.,,,,
CELL,A*,,,3,16,,,,,,,,.,,,,
CELL,A*,,,3,17,,,,,,,,.,,,,
CELL,A*,,,3,18,,,,,,,,.,,,,
CELL,A*,,,3,19,,,,,,,,.,,,,
CELL,A*,,,3,20,,,,,,,,.,,,,
CELL,A*,,,3,21,,,,,,,,.,,,,
CELL,A*,,,3,22,,,,,,,,.,,,,
CELL,A*,,,3,23,,,,,,,,.,,,,
CELL,A*,,,3,24,,,,,,,,.,,,,
CELL,A*,,,3,25,,,,,,,,.,,,,
CELL,A*,,,3,26,,,,,,,,.,,,,
CELL,A*,,,3,27,,,,,,,,.,,,,
CELL,A*,,,3,28,,,,,,,,.,,,,
CELL,A*,,,3,29,,,,,,,,.,,,,
CELL,A*,,,3,30,,,,,,,,.,,,,
CELL,A*,,,3,31,,,,,,,,.,,,,
CELL,A*,,,3,32,,,,,,,,.,,,,
CELL,A*,,,3,33,,,,,,,,.,,,,
CELL,A*,,,3,34,,,,,,,,.,,,,
CELL,A*,,,3,35,,,,,,,,.,,,,
CELL,A*,,,3,36,,,,,,,,.,,,,
CELL,A*,,,3,37,,,,,,,,.,,,,
CELL,A*,,,3,38,,,,,,,,X,,,,
CELL,A*,,,3,39,,,,,,,,X,,,,
CELL,A*,,,4,0,,,,,,,,.,,,,
CELL,A*,,,4,1,,,,,,,,.,,,,
CELL,A*,,,4,2,,,,,,,,.,,,,
CELL,A*,,,4,3,,,,,,,,.,,,,
CELL,A*,,,4,4,,,,,,,,X,,,,
CELL,A*,,,4,5,,,,,,,,.,,,,
CELL,A*,,,4,6,,,,,,,,.,,,,
CELL,A*,,,4,7,,,,,,,,.,,,,
CELL,A*,,,4,8,,,,,,,,.,,,,
CELL,A*,,,4,9,,,,,,,,.,,,,
CELL,A*,,,4,10,,,,,,,,.,,,,
CELL,A*,,,4,11,,,,,,,,.,,,,
CELL,A*,,,4,12,,,,,,,,.,,,,
CELL,A*,,,4,13,,,,,,,,.,,,,
CELL,A*,,,4,14,,,,,,,,.,,,,
CELL,A*,,,4,15,,,,,,,,.,,,,
CELL,A*,,,4,16,,,,,,,,.,,,,
CELL,A*,,,4,17,,,,,,,,.,,,,
CELL,A*,,,4,18,,,,,,,,.,,,,
CELL,A*,,,4,19,,,,,,,,.,,,,
CELL,A*,,,4,20,,,,,,,,.,,,,
CELL,A*,,,4,21,,,,,,,,.,,,,
CELL,A*,,,4,22,,,,,,,,.,,,,
CELL,A*,,,4,23,,,,,,,,.,,,,
CELL,A*,,,4,24,,,,,,,,.,,,,
CELL,A*,,,4,25,,,,,,,,.,,,,
CELL,A*,,,4,26,,,,,,,,.,,,,
CELL,A*,,,4,27,,,,,,,,.,,,,
CELL,A*,,,4,28,,,,,,,,.,,,,
CELL,A*,,,4,29,,,,,,,,.,,,,
CELL,A*,,,4,30,,,,,,,,.,,,,
CELL,A*,,,4,31,,,,,,,,.,,,,
CELL,A*,,,4,32,,,,,,,,.,,,,
CELL,A*,,,4,33,,,,,,,,.,,,,
CELL,A*,,,4,34,,,,,,,,.,,,,
CELL,A*,,,4,35,,,,,,,,.,,,,
CELL,A*,,,4,36,,,,,,,,.,,,,
CELL,A*,,,4,37,,,,,,,,.,,,,
CELL,A*,,,4,38,,,,,,,,.,,,,
CELL,A*,,,4,39,,,,,,,,.,,,,
CELL,A*,,,5,0,,,,,,,,.,,,,
CELL,A*,,,5,1,,,,,,,,.,,,,
CELL,A*,,,5,2,,,,,,,,X,,,,
CELL,A*,,,5,3,,,,,,,,.,,,,
CELL,A*,,,5,4,,,,,,,,.,,,,
CELL,A*,,,5,5,,,,,,,,.,,,,
CELL,A*,,,5,6,,,,,,,,.,,,,
CELL,A*,,,5,7,,,,,,,,.,,,,
CELL,A*,,,5,8,,,,,,,,.,,,,
CELL,A*,,,5,9,,,,,,,,.,,,,
CELL,A*,,,5,10,,,,,,,,.,,,,
CELL,A*,,,5,11,,,,,,,,X,,,,
CELL,A*,,,5,12,,,,,,,,.,,,,
CELL,A*,,,5,13,,,,,,,,.,,,,
CELL,A*,,,5,14,,,,,,,,.,,,,
CELL,A*,,,5,15,,,,,,,,.,,,,
CELL,A*,,,5,16,,,,,,,,.,,,,
CELL,A*,,,5,17,,,,,,,,.,,,,
CELL,A*,,,5,18,,,,,,,,.,,,,
CELL,A*,,,5,19,,,,,,,,.,,,,
CELL,A*,,,5,20,,,,,,,,.,,,,
CELL,A*,,,5,21,,,,,,,,.,,,,
CELL,A*,,,5,22,,,,,,,,.,,,,
CELL,A*,,,5,23,,,,,,,,.,,,,
CELL,A*,,,5,24,,,,,,,,.,,,,
CELL,A*,,,5,25,,,,,,,,.,,,,
CELL,A*,,,5,26,,,,,,,,.,,,,
CELL,A*,,,5,27,,,,,,,,.,,,,
CELL,A*,,,5,28,,,,,,,,.,,,,
CELL,A*,,,5,29,,,,,,,,.,,,,
CELL,A*,,,5,30,,,,,,,,.,,,,
CELL,A*,,,5,31,,,,,,,,.,,,,
CELL,A*,,,5,32,,,,,,,,.,,,,
CELL,A*,,,5,33,,,,,,,,.,,,,
CELL,A*,,,5,34,,,,,,,,X,,,,
CELL,A*,,,5,35,,,,,,,,.,,,,
CELL,A*,,,5,36,,,,,,,,.,,,,
CELL,A*,,,5,37,,,,,,,,.,,,,
CELL,A*,,,5,38,,,,,,,,.,,,,
CELL,A*,,,5,39,,,,,,,,.,,,,
CELL,A*,,,6,0,,,,,,,,.,,,,
CELL,A*,,,6,1,,,,,,,,.,,,,
CELL,A*,,,6,2,,,,,,,,.,,,,
CELL,A*,,,6,3,,,,,,,,.,,,,
CELL,A*,,,6,4,,,,,,,,.,,,,
CELL,A*,,,6,5,,,,,,,,.,,,,
CELL,A*,,,6,6,,,,,,,,.,,,,
CELL,A*,,,6,7,,,,,,,,.,,,,
CELL,A*,,,6,8,,,,,,,,.,,,,
CELL,A*,,,6,9,,,,,,,,.,,,,
CELL,A*,,,6,10,,,,,,,,.,,,,
CELL,A*,,,6,11,,,,,,,,.,,,,
CELL,A*,,,6,12,,,,,,,,.,,,,
CELL,A*,,,6,13,,,,,,,,.,,,,
CELL,A*,,,6,14,,,,,,,,.,,,,
CELL,A*,,,6,15,,,,,,,,X,,,,
CELL,A*,,,6,16,,,,,,,,.,,,,
CELL,A*,,,6,17,,,,,,,,.,,,,
CELL,A*,,,6,18,,,,,,,,.,,,,
CELL,A*,,,6,19,,,,,,,,.,,,,
CELL,A*,,,6,20,,,,,,,,.,,,,
CELL,A*,,,6,21,,,,,,,,.,,,,
CELL,A*,,,6,22,,,,,,,,.,,,,
CELL,A*,,,6,23,,,,,,,,.,,,,
CELL,A*,,,6,24,,,,,,,,.,,,,
CELL,A*,,,6,25,,,,,,,,.,,,,
CELL,A*,,,6,26,,,,,,,,.,,,,
CELL,A*,,,6,27,,,,,,,,.,,,,
CELL,A*,,,6,28,,,,,,,,.,,,,
CELL,A*,,,6,29,,,,,,,,.,,,,
CELL,A*,,,6,30,,,,,,,,.,,,,
CELL,A*,,,6,31,,,,,,,,.,,,,
CELL,A*,,,6,32,,,,,,,,.,,,,
CELL,A*,,,6,33,,,,,,,,.,,,,
CELL,A*,,,6,34,,,,,,,,.,,,,
CELL,A*,,,6,35,,,,,,,,.,,,,
CELL,A*,,,6,36,,,,,,,,.,,,,
CELL,A*,,,6,37,,,,,,,,.,,,,
CELL,A*,,,6,38,,,,,,,,.,,,,
CELL,A*,,,6,39,,,,,,,,.,,,,
CELL,A*,,,7,0,,,,,,,,.,,,,
CELL,A*,,,7,1,,,,,,,,.,,,,
CELL,A*,,,7,2,,,,,,,,.,,,,
CELL,A*,,,7,3,,,,,,,,.,,,,
CELL,A*,,,7,4,,,,,,,,.,,,,
CELL,A*,,,7,5,,,,,,,,.,,,,
CELL,A*,,,7,6,,,,,,,,.,,,,
CELL,A*,,,7,7,,,,,,,,.,,,,
CELL,A*,,,7,8,,,,,,,,.,,,,
CELL,A*,,,7,9,,,,,,,,.,,,,
CELL,A*,,,7,10,,,,,,,,.,,,,
CELL,A*,,,7,11,,,,,,,,.,,,,
CELL,A*,,,7,12,,,,,,,,.,,,,
CELL,A*,,,7,13,,,,,,,,.,,,,
CELL,A*,,,7,14,,,,,,,,.,,,,
CELL,A*,,,7,15,,,,,,,,X,,,,
CELL,A*,,,7,16,,,,,,,,.,,,,
CELL,A*,,,7,17,,,,,,,,.,,,,
CELL,A*,,,7,18,,,,,,,,.,,,,
CELL,A*,,,7,19,,,,,,,,.,,,,
CELL,A*,,,7,20,,,,,,,,.,,,,
CELL,A*,,,7,21,,,,,,,,.,,,,
CELL,A*,,,7,22,,,,,,,,.,,,,
CELL,A*,,,7,23,,,,,,,,.,,,,
CELL,A*,,,7,24,,,,,,,,.,,,,
CELL,A*,,,7,25,,,,,,,,.,,,,
CELL,A*,,,7,26,,,,,,,,.,,,,
CELL,A*,,,7,27,,,,,,,,.,,,,
CELL,A*,,,7,28,,,,,,,,.,,,,
CELL,A*,,,7,29,,,,,,,,.,,,,
CELL,A*,,,7,30,,,,,,,,.,,,,
CELL,A*,,,7,31,,,,,,,,.,,,,
CELL,A*,,,7,32,,,,,,,,.,,,,
CELL,A*,,,7,33,,,,,,,,.,,,,
CELL,A*,,,7,34,,,,,,,,.,,,,
CELL,A*,,,7,35,,,,,,,,.,,,,
CELL,A*,,,7,36,,,,,,,,.,,,,
CELL,A*,,,7,37,,,,,,,,.,,,,
CELL,A*,,,7,38,,,,,,,,.,,,,
CELL,A*,,,7,39,,,,,,,,.,,,,
CELL,A*,,,8,0,,,,,,,,.,,,,
CELL,A*,,,8,1,,,,,,,,.,,,,
CELL,A*,,,8,2,,,,,,,,.,,,,
CELL,A*,,,8,3,,,,,,,,.,,,,
CELL,A*,,,8,4,,,,,,,,.,,,,
CELL,A*,,,8,5,,,,,,,,.,,,,
CELL,A*,,,8,6,,,,,,,,.,,,,
CELL,A*,,,8,7,,,,,,,,.,,,,
CELL,A*,,,8,8,,,,,,,,.,,,,
CELL,A*,,,8,9,,,,,,,,.,,,,
CELL,A*,,,8,10,,,,,,,,.,,,,
CELL,A*,,,8,11,,,,,,,,.,,,,
CELL,A*,,,8,12,,,,,,,,.,,,,
CELL,A*,,,8,13,,,,,,,,.,,,,
CELL,A*,,,8,14,,,,,,,,.,,,,
CELL,A*,,,8,15,,,,,,,,.,,,,
CELL,A*,,,8,16,,,,,,,,.,,,,
CELL,A*,,,8,17,,,,,,,,.,,,,
CELL,A*,,,8,18,,,,,,,,.,,,,
CELL,A*,,,8,19,,,,,,,,.,,,,
CELL,A*,,,8,20,,,,,,,,.,,,,
CELL,A*,,,8,21,,,,,,,,.,,,,
CELL,A*,,,8,22,,,,,,,,.,,,,
CELL,A*,,,8,23,,,,,,,,.,,,,
CELL,A*,,,8,24,,,,,,,,.,,,,
CELL,A*,,,8,25,,,,,,,,.,,,,
CELL,A*,,,8,26,,,,,,,,.,,,,
CELL,A*,,,8,27,,,,,,,,.,,,,
CELL,A*,,,8,28,,,,,,,,.,,,,
CELL,A*,,,8,29,,,,,,,,.,,,,
CELL,A*,,,8,30,,,,,,,,.,,,,
CELL,A*,,,8,31,,,,,,,,.,,,,
CELL,A*,,,8,32,,,,,,,,.,,,,
CELL,A*,,,8,33,,,,,,,,X,,,,
CELL,A*,,,8,34,,,,,,,,.,,,,
CELL,A*,,,8,35,,,,,,,,.,,,,
CELL,A*,,,8,36,,,,,,,,.,,,,
CELL,A*,,,8,37,,,,,,,,.,,,,
CELL,A*,,,8,38,,,,,,,,.,,,,
CELL,A*,,,8,39,,,,,,,,.,,,,
CELL,A*,,,9,0,,,,,,,,.,,,,
CELL,A*,,,9,1,,,,,,,,.,,,,
CELL,A*,,,9,2,,,,,,,,.,,,,
CELL,A*,,,9,3,,,,,,,,.,,,,
CELL,A*,,,9,4,,,,,,,,.,,,,
CELL,A*,,,9,5,,,,,,,,.,,,,
CELL,A*,,,9,6,,,,,,,,.,,,,
CELL,A*,,,9,7,,,,,,,,.,,,,
CELL,A*,,,9,8,,,,,,,,.,,,,
CELL,A*,,,9,9,,,,,,,,.,,,,
CELL,A*,,,9,10,,,,,,,,.,,,,
CELL,A*,,,9,11,,,,,,,,.,,,,
CELL,A*,,,9,12,,,,,,,,.,,,,
CELL,A*,,,9,13,,,,,,,,.,,,,
CELL,A*,,,9,14,,,,,,,,.,,,,
CELL,A*,,,9,15,,,,,,,,.,,,,
CELL,A*,,,9,16,,,,,,,,.,,,,
CELL,A*,,,9,17,,,,,,,,.,,,,
CELL,A*,,,9,18,,,,,,,,.,,,,
CELL,A*,,,9,19,,,,,,,,X,,,,
CELL,A*,,,9,20,,,,,,,,.,,,,
CELL,A*,,,9,21,,,,,,,,X,,,,
CELL,A*,,,9,22,,,,,,,,.,,,,
CELL,A*,,,9,23,,,,,,,,.,,,,
CELL,A*,,,9,24,,,,,,,,.,,,,
CELL,A*,,,9,25,,,,,,,,X,,,,
CELL,A*,,,9,26,,,,,,,,.,,,,
CELL,A*,,,9,27,,,,,,,,.,,,,
CELL,A*,,,9,28,,,,,,,,.,,,,
CELL,A*,,,9,29,,,,,,,,.,,,,
CELL,A*,,,9,30,,,,,,,,.,,,,
CELL,A*,,,9,31,,,,,,,,.,,,,
CELL,A*,,,9,32,,,,,,,,.,,,,
CELL,A*,,,9,33,,,,,,,,.,,,,
CELL,A*,,,9,34,,,,,,,,X,,,,
CELL,A*,,,9,35,,,,,,,,.,,,,
CELL,A*,,,9,36,,,,,,,,.,,,,
CELL,A*,,,9,37,,,,,,,,.,,,,
CELL,A*,,,9,38,,,,,,,,.,,,,
CELL,A*,,,9,39,,,,,,,,.,,,,
CELL,A*,,,10,0,,,,,,,,.,,,,
CELL,A*,,,10,1,,,,,,,,.,,,,
CELL,A*,,,10,2,,,,,,,,.,,,,
CELL,A*,,,10,3,,,,,,,,.,,,,
CELL,A*,,,10,4,,,,,,,,.,,,,
CELL,A*,,,10,5,,,,,,,,.,,,,
CELL,A*,,,10,6,,,,,,,,X,,,,
CELL,A*,,,10,7,,,,,,,,.,,,,
CELL,A*,,,10,8,,,,,,,,.,,,,
CELL,A*,,,10,9,,,,,,,,.,,,,
CELL,A*,,,10,10,,,,,,,,.,,,,
CELL,A*,,,10,11,,,,,,,,.,,,,
CELL,A*,,,10,12,,,,,,,,.,,,,
CELL,A*,,,10,13,,,,,,,,.,,,,
CELL,A*,,,10,14,,,,,,,,.,,,,
CELL,A*,,,10,15,,,,,,,,.,,,,
CELL,A*,,,10,16,,,,,,,,.,,,,
CELL,A*,,,10,17,,,,,,,,.,,,,
CELL,A*,,,10,18,,,,,,,,.,,,,
CELL,A*,,,10,19,,,,,,,,.,,,,
CELL,A*,,,10,20,,,,,,,,.,,,,
CELL,A*,,,10,21,,,,,,,,.,,,,
CELL,A*,,,10,22,,,,,,,,.,,,,
CELL,A*,,,10,23,,,,,,,,.,,,,
CELL,A*,,,10,24,,,,,,,,.,,,,
CELL,A*,,,10,25,,,,,,,,.,,,,
CELL,A*,,,10,26,,,,,,,,.,,,,
CELL,A*,,,10,27,,,,,,,,.,,,,
CELL,A*,,,10,28,,,,,,,,.,,,,
CELL,A*,,,10,29,,,,,,,,.,,,,
CELL,A*,,,10,30,,,,,,,,.,,,,
CELL,A*,,,10,31,,,,,,,,.,,,,
CELL,A*,,,10,32,,,,,,,,.,,,,
CELL,A*,,,10,33,,,,,,,,.,,,,
CELL,A*,,,10,34,,,,,,,,.,,,,
CELL,A*,,,10,35,,,,,,,,.,,,,
CELL,A*,,,10,36,,,,,,,,.,,,,
CELL,A*,,,10,37,,,,,,,,.,,,,
CELL,A*,,,10,38,,,,,,,,.,,,,
CELL,A*,,,10,39,,,,,,,,.,,,,
CELL,A*,,,11,0,,,,,,,,.,,,,
CELL,A*,,,11,1,,,,,,,,.,,,,
CELL,A*,,,11,2,,,,,,,,.,,,,
CELL,A*,,,11,3,,,,,,,,X,,,,
CELL,A*,,,11,4,,,,,,,,.,,,,
CELL,A*,,,11,5,,,,,,,,.,,,,
CELL,A*,,,11,6,,,,,,,,.,,,,
CELL,A*,,,11,7,,,,,,,,.,,,,
CELL,A*,,,11,8,,,,,,,,X,,,,
CELL,A*,,,11,9,,,,,,,,.,,,,
CELL,A*,,,11,10,,,,,,,,.,,,,
CELL,A*,,,11,11,,,,,,,,.,,,,
CELL,A*,,,11,12,,,,,,,,.,,,,
CELL,A*,,,11,13,,,,,,,,.,,,,
CELL,A*,,,11,14,,,,,,,,.,,,,
CELL,A*,,,11,15,,,,,,,,.,,,,
CELL,A*,,,11,16,,,,,,,,.,,,,
CELL,A*,,,11,17,,,,,,,,.,,,,
CELL,A*,,,11,18,,,,,,,,.,,,,
CELL,A*,,,11,19,,,,,,,,.,,,,
CELL,A*,,,11,20,,,,,,,,.,,,,
CELL,A*,,,11,21,,,,,,,,.,,,,
CELL,A*,,,11,22,,,,,,,,.,,,,
CELL,A*,,,11,23,,,,,,,,.,,,,
CELL,A*,,,11,24,,,,,,,,.,,,,
CELL,A*,,,11,25,,,,,,,,.,,,,
CELL,A*,,,11,26,,,,,,,,.,,,,
CELL,A*,,,11,27,,,,,,,,.,,,,
CELL,A*,,,11,28,,,,,,,,.,,,,
CELL,A*,,,11,29,,,,,,,,.,,,,
CELL,A*,,,11,30,,,,,,,,.,,,,
CELL,A*,,,11,31,,,,,,,,.,,,,
CELL,A*,,,11,32,,,,,,,,.,,,,
CELL,A*,,,11,33,,,,,,,,.,,,,
CELL,A*,,,11,34,,,,,,,,.,,,,
CELL,A*,,,11,35,,,,,,,,.,,,,
CELL,A*,,,11,36,,,,,,,,.,,,,
CELL,A*,,,11,37,,,,,,,,.,,,,
CELL,A*,,,11,38,,,,,,,,.,,,,
CELL,A*,,,11,39,,,,,,,,.,,,,
CELL,A*,,,12,0,,,,,,,,.,,,,
CELL,A*,,,12,1,,,,,,,,.,,,,
CELL,A*,,,12,2,,,,,,,,.,,,,
CELL,A*,,,12,3,,,,,,,,.,,,,
CELL,A*,,,12,4,,,,,,,,.,,,,
CELL,A*,,,12,5,,,,,,,,.,,,,
CELL,A*,,,12,6,,,,,,,,.,,,,
CELL,A*,,,12,7,,,,,,,,.,,,,
CELL,A*,,,12,8,,,,,,,,.,,,,
CELL,A*,,,12,9,,,,,,,,.,,,,
CELL,A*,,,12,10,,,,,,,,.,,,,
CELL,A*,,,12,11,,,,,,,,.,,,,
CELL,A*,,,12,12,,,,,,,,.,,,,
CELL,A*,,,12,13,,,,,,,,.,,,,
CELL,A*,,,12,14,,,,,,,,.,,,,
CELL,A*,,,12,15,,,,,,,,.,,,,
CELL,A*,,,12,16,,,,,,,,.,,,,
CELL,A*,,,12,17,,,,,,,,.,,,,
CELL,A*,,,12,18,,,,,,,,.,,,,
CELL,A*,,,12,19,,,,,,,,.,,,,
CELL,A*,,,12,20,,,,,,,,.,,,,
CELL,A*,,,12,21,,,,,,,,.,,,,
CELL,A*,,,12,22,,,,,,,,.,,,,
CELL,A*,,,12,23,,,,,,,,.,,,,
CELL,A*,,,12,24,,,,,,,,.,,,,
CELL,A*,,,12,25,,,,,,,,.,,,,
CELL,A*,,,12,26,,,,,,,,.,,,,
CELL,A*,,,12,27,,,,,,,,.,,,,
CELL,A*,,,12,28,,,,,,,,.,,,,
CELL,A*,,,12,29,,,,,,,,.,,,,
CELL,A*,,,12,30,,,,,,,,.,,,,
CELL,A*,,,12,31,,,,,,,,.,,,,
CELL,A*,,,12,32,,,,,,,,.,,,,
CELL,A*,,,12,33,,,,,,,,X,,,,
CELL,A*,,,12,34,,,,,,,,.,,,,
CELL,A*,,,12,35,,,,,,,,.,,,,
CELL,A*,,,12,36,,,,,,,,.,,,,
CELL,A*,,,12,37,,,,,,,,.,,,,
CELL,A*,,,12,38,,,,,,,,.,,,,
CELL,A*,,,12,39,,,,,,,,.,,,,
CELL,A*,,,13,0,,,,,,,,.,,,,
CELL,A*,,,13,1,,,,,,,,.,,,,
CELL,A*,,,13,2,,,,,,,,.,,,,
CELL,A*,,,13,3,,,,,,,,.,,,,
CELL,A*,,,13,4,,,,,,,,.,,,,
CELL,A*,,,13,5,,,,,,,,.,,,,
CELL,A*,,,13,6,,,,,,,,.,,,,
CELL,A*,,,13,7,,,,,,,,.,,,,
CELL,A*,,,13,8,,,,,,,,.,,,,
CELL,A*,,,13,9,,,,,,,,.,,,,
CELL,A*,,,13,10,,,,,,,,.,,,,
CELL,A*,,,13,11,,,,,,,,.,,,,
