record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
EVENT,DFS,22,EXPAND,0,7,0,8,,,5,,,,,,,
EVENT,DFS,23,DISCOVER,1,7,0,7,,,6,,,,,,,
EVENT,DFS,24,DISCOVER,0,6,0,7,,,7,,,,,,,
EVENT,DFS,25,EXPAND,0,6,0,7,,,6,,,,,,,
EVENT,DFS,26,DISCOVER,1,6,0,6,,,7,,,,,,,
EVENT,DFS,27,DISCOVER,0,5,0,6,,,8,,,,,,,
EVENT,DFS,28,EXPAND,0,5,0,6,,,7,,,,,,,
EVENT,DFS,29,DISCOVER,1,5,0,5,,,8,,,,,,,
EVENT,DFS,30,EXPAND,1,5,0,5,,,7,,,,,,,
EVENT,DFS,31,DISCOVER,1,4,1,5,,,8,,,,,,,
EVENT,DFS,32,EXPAND,1,4,1,5,,,7,,,,,,,
EVENT,DFS,33,DISCOVER,1,3,1,4,,,8,,,,,,,
EVENT,DFS,34,EXPAND,1,3,1,4,,,7,,,,,,,
EVENT,DFS,35,EXPAND,1,6,0,6,,,6,,,,,,,
EVENT,DFS,36,DISCOVER,2,6,1,6,,,7,,,,,,,
EVENT,DFS,37,EXPAND,2,6,1,6,,,6,,,,,,,
EVENT,DFS,38,DISCOVER,3,6,2,6,,,7,,,,,,,
EVENT,DFS,39,EXPAND,3,6,2,6,,,6,,,,,,,
EVENT,DFS,40,DISCOVER,3,7,3,6,,,7,,,,,,,
EVENT,DFS,41,DISCOVER,4,6,3,6,,,8,,,,,,,
EVENT,DFS,42,EXPAND,4,6,3,6,,,7,,,,,,,
EVENT,DFS,43,DISCOVER,4,7,4,6,,,8,,,,,,,
EVENT,DFS,44,DISCOVER,5,6,4,6,,,9,,,,,,,
EVENT,DFS,45,DISCOVER,4,5,4,6,,,10,,,,,,,
EVENT,DFS,46,EXPAND,4,5,4,6,,,9,,,,,,,
EVENT,DFS,47,DISCOVER,4,4,4,5,,,10,,,,,,,
EVENT,DFS,48,EXPAND,4,4,4,5,,,9,,,,,,,
EVENT,DFS,49,DISCOVER,5,4,4,4,,,10,,,,,,,
EVENT,DFS,50,DISCOVER,4,3,4,4,,,11,,,,,,,
EVENT,DFS,51,DISCOVER,3,4,4,4,,,12,,,,,,,
EVENT,DFS,52,EXPAND,3,4,4,4,,,11,,,,,,,
EVENT,DFS,53,DISCOVER,3,3,3,4,,,12,,,,,,,
EVENT,DFS,54,EXPAND,3,3,3,4,,,11,,,,,,,
EVENT,DFS,55,DISCOVER,3,2,3,3,,,12,,,,,,,
EVENT,DFS,56,EXPAND,3,2,3,3,,,11,,,,,,,
EVENT,DFS,57,DISCOVER,3,1,3,2,,,12,,,,,,,
EVENT,DFS,58,DISCOVER,2,2,3,2,,,13,,,,,,,
EVENT,DFS,59,EXPAND,2,2,3,2,,,12,,,,,,,
EVENT,DFS,60,DISCOVER,2,1,2,2,,,13,,,,,,,
EVENT,DFS,61,EXPAND,2,1,2,2,,,12,,,,,,,
EVENT,DFS,62,DISCOVER,2,0,2,1,,,13,,,,,,,
EVENT,DFS,63,DISCOVER,1,1,2,1,,,14,,,,,,,
EVENT,DFS,64,EXPAND,1,1,2,1,,,13,,,,,,,
EVENT,DFS,65,DISCOVER,1,0,1,1,,,14,,,,,,,
EVENT,DFS,66,EXPAND,1,0,1,1,,,13,,,,,,,
EVENT,DFS,67,DISCOVER,0,0,1,0,,,14,,,,,,,
EVENT,DFS,68,EXPAND,0,0,1,0,,,13,,,,,,,
EVENT,DFS,69,EXPAND,2,0,2,1,,,12,,,,,,,
EVENT,DFS,70,EXPAND,3,1,3,2,,,11,,,,,,,
EVENT,DFS,71,EXPAND,4,3,4,4,,,10,,,,,,,
EVENT,DFS,72,DISCOVER,5,3,4,3,,,11,,,,,,,
EVENT,DFS,73,EXPAND,5,3,4,3,,,10,,,,,,,
EVENT,DFS,74,DISCOVER,6,3,5,3,,,11,,,,,,,
EVENT,DFS,75,EXPAND,6,3,5,3,,,10,,,,,,,
EVENT,DFS,76,DISCOVER,6,4,6,3,,,11,,,,,,,
EVENT,DFS,77,DISCOVER,7,3,6,3,,,12,,,,,,,
EVENT,DFS,78,DISCOVER,6,2,6,3,,,13,,,,,,,
EVENT,DFS,79,EXPAND,6,2,6,3,,,12,,,,,,,
EVENT,DFS,80,DISCOVER,6,1,6,2,,,13,,,,,,,
EVENT,DFS,81,EXPAND,6,1,6,2,,,12,,,,,,,
EVENT,DFS,82,DISCOVER,5,1,6,1,,,13,,,,,,,
EVENT,DFS,83,EXPAND,5,1,6,1,,,12,,,,,,,
EVENT,DFS,84,DISCOVER,5,0,5,1,,,13,,,,,,,
EVENT,DFS,85,EXPAND,5,0,5,1,,,12,,,,,,,
EVENT,DFS,86,DISCOVER,4,0,5,0,,,13,,,,,,,
EVENT,DFS,87,EXPAND,4,0,5,0,,,12,,,,,,,
EVENT,DFS,88,EXPAND,7,3,6,3,,,11,,,,,,,
EVENT,DFS,89,DISCOVER,7,4,7,3,,,12,,,,,,,
EVENT,DFS,90,EXPAND,7,4,7,3,,,11,,,,,,,
EVENT,DFS,91,DISCOVER,8,4,7,4,,,12,,,,,,,
EVENT,DFS,92,EXPAND,8,4,7,4,,,11,,,,,,,
PATH,DFS,0,,0,13,,,,,,,,,,,,
PATH,DFS,1,,0,12,,,,,,,,,,,,
PATH,DFS,2,,1,12,,,,,,,,,,,,
PATH,DFS,3,,1,11,,,,,,,,,,,,
PATH,DFS,4,,1,10,,,,,,,,,,,,
PATH,DFS,5,,0,10,,,,,,,,,,,,
PATH,DFS,6,,0,9,,,,,,,,,,,,
PATH,DFS,7,,0,8,,,,,,,,,,,,
PATH,DFS,8,,0,7,,,,,,,,,,,,
PATH,DFS,9,,0,6,,,,,,,,,,,,
PATH,DFS,10,,1,6,,,,,,,,,,,,
PATH,DFS,11,,2,6,,,,,,,,,,,,
PATH,DFS,12,,3,6,,,,,,,,,,,,
PATH,DFS,13,,4,6,,,,,,,,,,,,
PATH,DFS,14,,4,5,,,,,,,,,,,,
PATH,DFS,15,,4,4,,,,,,,,,,,,
PATH,DFS,16,,4,3,,,,,,,,,,,,
PATH,DFS,17,,5,3,,,,,,,,,,,,
PATH,DFS,18,,6,3,,,,,,,,,,,,
PATH,DFS,19,,7,3,,,,,,,,,,,,
PATH,DFS,20,,7,4,,,,,,,,,,,,
PATH,DFS,21,,8,4,,,,,,,,,,,,
